7.655100000000003568e-02 8.783529999999999394e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293430000000000524e-01 -1.920920999999999879e+00 -6.182860000000000634e-05 2.722490000000000153e-04 1.340330000000000037e-03 1.177979999999999913e-03 -8.286269999999999660e-04 -7.406179999999999621e-04
7.655100000000003568e-02 8.783520000000000216e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293460000000000276e-01 -1.920917999999999903e+00 -1.878320000000000000e-04 -3.414930000000000049e-04 -7.819520000000000377e-04 -3.837359999999999730e-04 1.075839999999999999e-03 3.449279999999999881e-04
7.655100000000003568e-02 8.783529999999999394e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293420000000000236e-01 -1.920922000000000018e+00 -5.091860000000000136e-04 2.770989999999999977e-04 -9.156400000000000086e-04 -7.035270000000000152e-04 1.439659999999999941e-03 1.002749999999999979e-04
7.655100000000003568e-02 8.783529999999999394e-01 -5.579870000000000108e-01 -4.629399999999999515e+00 -3.293460000000000276e-01 -1.920924999999999994e+00 -4.541610000000000178e-04 2.021860000000000053e-04 -1.205209999999999962e-03 -1.120520000000000066e-03 1.035700000000000075e-03 8.141339999999999948e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293409999999999949e-01 -1.920923999999999854e+00 -1.022490000000000031e-04 -1.662719999999999964e-04 -3.921209999999999952e-04 3.135790000000000007e-05 7.026460000000000214e-04 -4.096489999999999940e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293460000000000276e-01 -1.920927999999999969e+00 2.223410000000000046e-04 -8.599819999999999936e-05 5.877980000000000531e-04 -1.155639999999999933e-04 -1.222879999999999974e-03 4.347940000000000116e-04
7.655299999999998217e-02 8.783469999999999889e-01 -5.579890000000000683e-01 -4.629410000000000025e+00 -3.293369999999999909e-01 -1.920916999999999764e+00 1.388499999999999869e-04 -8.320439999999999911e-04 -8.091300000000000272e-04 -9.797099999999999559e-04 1.089050000000000044e-03 -1.009150000000000108e-03
7.655200000000006444e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293409999999999949e-01 -1.920922000000000018e+00 -1.247050000000000029e-05 -5.733320000000000191e-05 1.183029999999999920e-05 9.847739999999998925e-04 8.740069999999999957e-04 -7.862499999999999481e-04
7.655299999999998217e-02 8.783509999999999929e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293399999999999661e-01 -1.920928999999999887e+00 3.968329999999999731e-04 -6.263259999999999661e-04 1.271020000000000038e-04 -4.054390000000000327e-05 -1.909480000000000021e-04 -8.324650000000000062e-04
7.655299999999998217e-02 8.783529999999999394e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293369999999999909e-01 -1.920931999999999862e+00 1.271049999999999968e-04 4.774679999999999896e-04 1.168970000000000078e-03 1.655100000000000061e-03 -1.256869999999999992e-03 -1.541500000000000064e-04
7.655200000000006444e-02 8.783499999999999641e-01 -5.579890000000000683e-01 -4.629410000000000025e+00 -3.293399999999999661e-01 -1.920919000000000043e+00 -2.056840000000000046e-04 -6.230870000000000332e-04 -1.676689999999999995e-03 -3.480059999999999881e-04 2.630040000000000155e-03 -2.256220000000000025e-04
7.655400000000001093e-02 8.783509999999999929e-01 -5.579830000000000068e-01 -4.629399999999999515e+00 -3.293369999999999909e-01 -1.920931999999999862e+00 5.925569999999999579e-04 -4.812889999999999790e-04 9.352769999999999834e-04 1.097840000000000100e-03 -8.807869999999999545e-04 -2.072210000000000111e-03
7.655200000000006444e-02 8.783529999999999394e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293479999999999741e-01 -1.920922999999999936e+00 -1.920869999999999923e-04 3.326909999999999763e-04 -4.955050000000000340e-04 -5.153589999999999560e-04 8.384579999999999605e-05 7.681780000000000032e-04
7.655100000000003568e-02 8.783520000000000216e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293439999999999701e-01 -1.920922000000000018e+00 -2.070420000000000008e-04 -8.811440000000000461e-05 -1.151010000000000054e-03 -9.563510000000000327e-04 1.441470000000000034e-03 -4.767360000000000109e-04
7.655299999999998217e-02 8.783499999999999641e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293409999999999949e-01 -1.920927999999999969e+00 1.822329999999999881e-04 -4.650500000000000011e-04 -4.716909999999999940e-04 -6.158420000000000170e-04 -5.514719999999999608e-06 -5.021370000000000477e-04
7.655200000000006444e-02 8.783529999999999394e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920927999999999969e+00 -1.357060000000000048e-04 5.816390000000000058e-04 8.939689999999999919e-04 7.973840000000000485e-04 -9.238719999999999528e-04 2.271750000000000061e-04
7.655299999999998217e-02 8.783499999999999641e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293390000000000484e-01 -1.920922000000000018e+00 1.538619999999999983e-04 -4.025669999999999965e-04 -3.407910000000000106e-04 -2.808190000000000230e-04 3.740419999999999943e-04 -1.150729999999999982e-03
7.655299999999998217e-02 8.783499999999999641e-01 -5.579850000000000643e-01 -4.629410000000000025e+00 -3.293430000000000524e-01 -1.920925999999999911e+00 1.186359999999999937e-04 -2.583770000000000099e-04 -2.482560000000000165e-05 -7.228449999999999546e-04 4.269040000000000381e-06 5.331360000000000265e-04
7.655299999999998217e-02 8.783490000000000464e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293390000000000484e-01 -1.920919000000000043e+00 2.409549999999999995e-04 -1.058300000000000083e-03 -1.079179999999999896e-03 -1.791229999999999992e-03 1.154470000000000105e-03 -1.555170000000000033e-03
7.655200000000006444e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920922999999999936e+00 -2.569669999999999810e-04 -1.298190000000000119e-04 -5.976469999999999786e-04 5.704090000000000202e-04 1.719389999999999894e-03 -6.469200000000000471e-04
7.655299999999998217e-02 8.783499999999999641e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293420000000000236e-01 -1.920920999999999879e+00 4.677519999999999898e-04 -2.121240000000000040e-04 7.201609999999999782e-04 1.482219999999999913e-04 -1.366129999999999905e-03 -1.881990000000000052e-04
7.655200000000006444e-02 8.783499999999999641e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293350000000000444e-01 -1.920916999999999764e+00 2.781199999999999731e-04 -6.689149999999999610e-04 -9.136479999999999775e-04 -3.151769999999999810e-04 1.114760000000000013e-03 -1.426140000000000003e-03
7.654899999999997817e-02 8.783549999999999969e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293519999999999781e-01 -1.920919000000000043e+00 -8.924309999999999535e-04 1.196639999999999900e-03 -2.083979999999999925e-04 -1.117050000000000020e-04 6.892289999999999701e-04 2.254910000000000161e-03
7.655100000000003568e-02 8.783529999999999394e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293439999999999701e-01 -1.920922999999999936e+00 -9.909829999999999952e-05 2.441029999999999903e-04 -1.324529999999999870e-04 2.366819999999999948e-04 -2.920530000000000174e-04 -2.620640000000000035e-04
7.655299999999998217e-02 8.783509999999999929e-01 -5.579840000000000355e-01 -4.629410000000000025e+00 -3.293430000000000524e-01 -1.920926999999999829e+00 3.645799999999999822e-04 -3.429320000000000025e-04 4.842779999999999871e-04 -1.259680000000000110e-04 -1.254230000000000058e-03 -1.163670000000000058e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293420000000000236e-01 -1.920927999999999969e+00 -2.634490000000000081e-06 9.915030000000000512e-05 2.833539999999999844e-04 -6.038650000000000197e-05 -4.867919999999999973e-04 -5.016309999999999953e-04
7.655200000000006444e-02 8.783549999999999969e-01 -5.579800000000000315e-01 -4.629399999999999515e+00 -3.293470000000000564e-01 -1.920931999999999862e+00 1.700869999999999997e-04 6.390410000000000231e-04 1.710619999999999936e-03 1.600309999999999970e-03 -2.214439999999999811e-03 6.113419999999999618e-04
7.655200000000006444e-02 8.783529999999999394e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293460000000000276e-01 -1.920928999999999887e+00 -2.659229999999999949e-05 2.564110000000000087e-04 6.125079999999999978e-04 -1.039360000000000023e-04 -1.145189999999999923e-03 5.672340000000000108e-04
7.655000000000000693e-02 8.783529999999999394e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293439999999999701e-01 -1.920922000000000018e+00 -5.875869999999999834e-04 3.829939999999999994e-04 -4.712189999999999890e-04 -6.098949999999999467e-04 9.535680000000000154e-04 6.618099999999999808e-04
7.655200000000006444e-02 8.783509999999999929e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293399999999999661e-01 -1.920923999999999854e+00 1.123819999999999957e-04 -2.312439999999999971e-04 -1.698179999999999926e-04 2.392929999999999873e-04 3.582589999999999863e-04 -6.287929999999999952e-04
7.655299999999998217e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293439999999999701e-01 -1.920926999999999829e+00 2.097660000000000106e-04 -1.180660000000000043e-04 -9.543619999999999946e-05 -4.524570000000000219e-04 -6.592889999999999688e-04 3.012199999999999925e-04
7.655100000000003568e-02 8.783529999999999394e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293430000000000524e-01 -1.920922999999999936e+00 -4.931839999999999862e-05 1.041170000000000062e-05 6.324730000000000175e-06 9.938450000000000365e-05 1.402510000000000096e-04 -3.835280000000000048e-04
7.655400000000001093e-02 8.783499999999999641e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293439999999999701e-01 -1.920931999999999862e+00 1.026109999999999972e-04 2.155679999999999832e-06 5.673100000000000148e-04 -4.286040000000000048e-05 -1.226120000000000031e-03 7.468499999999999662e-04
7.655200000000006444e-02 8.783499999999999641e-01 -5.579899999999999860e-01 -4.629410000000000025e+00 -3.293409999999999949e-01 -1.920916999999999764e+00 -3.959589999999999811e-04 2.056439999999999915e-05 -1.675770000000000037e-03 -1.224489999999999953e-03 1.871880000000000028e-03 2.628589999999999985e-04
7.655100000000003568e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293449999999999989e-01 -1.920922999999999936e+00 -2.779169999999999753e-04 6.706229999999999657e-05 -1.962309999999999987e-04 1.560999999999999996e-04 7.594680000000000137e-04 2.585309999999999952e-04
7.655000000000000693e-02 8.783549999999999969e-01 -5.579870000000000108e-01 -4.629399999999999515e+00 -3.293540000000000356e-01 -1.920925999999999911e+00 -9.057860000000000043e-04 1.329780000000000025e-03 -5.919529999999999887e-04 -1.069059999999999932e-03 -7.764300000000000184e-05 2.824859999999999784e-03
7.655200000000006444e-02 8.783529999999999394e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293449999999999989e-01 -1.920927999999999969e+00 -1.756859999999999981e-05 4.362880000000000078e-04 3.809360000000000133e-04 5.878780000000000117e-04 -7.904970000000000312e-04 7.367609999999999481e-04
7.655200000000006444e-02 8.783529999999999394e-01 -5.579830000000000068e-01 -4.629399999999999515e+00 -3.293510000000000604e-01 -1.920930999999999944e+00 7.536769999999999331e-05 9.606639999999999895e-05 5.055390000000000534e-04 -2.359829999999999935e-04 -1.200099999999999952e-03 1.203759999999999900e-03
7.655100000000003568e-02 8.783520000000000216e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293420000000000236e-01 -1.920916999999999764e+00 -1.835089999999999942e-04 4.084610000000000183e-05 -2.734810000000000062e-04 2.114630000000000047e-04 4.906319999999999605e-04 -2.867379999999999777e-04
7.655100000000003568e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293470000000000564e-01 -1.920919999999999739e+00 1.896260000000000035e-04 -3.402009999999999908e-04 -4.245469999999999995e-04 -3.622829999999999735e-04 3.806659999999999905e-04 -4.473620000000000038e-05
7.655000000000000693e-02 8.783549999999999969e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293439999999999701e-01 -1.920922999999999936e+00 -5.354300000000000422e-04 7.209160000000000481e-04 -2.916320000000000023e-04 5.083470000000000306e-04 9.201469999999999571e-04 4.901039999999999954e-04
7.655299999999998217e-02 8.783499999999999641e-01 -5.579850000000000643e-01 -4.629410000000000025e+00 -3.293430000000000524e-01 -1.920923999999999854e+00 2.473740000000000205e-04 -6.980069999999999461e-04 -1.816579999999999877e-04 -1.000980000000000055e-03 2.398979999999999993e-04 -8.264379999999999773e-04
7.655200000000006444e-02 8.783499999999999641e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293390000000000484e-01 -1.920919000000000043e+00 3.529979999999999837e-04 -8.499189999999999783e-04 -4.333990000000000021e-04 -6.742999999999999645e-04 4.084800000000000193e-04 -1.143670000000000060e-03
7.655200000000006444e-02 8.783529999999999394e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920930999999999944e+00 4.646730000000000147e-05 3.549040000000000159e-04 1.294519999999999959e-03 1.181170000000000050e-03 -1.087010000000000016e-03 1.262240000000000031e-04
7.655100000000003568e-02 8.783520000000000216e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293409999999999949e-01 -1.920917999999999903e+00 -4.712450000000000189e-04 1.730950000000000088e-04 -9.842309999999999080e-04 -5.246419999999999686e-04 1.468209999999999958e-03 1.779200000000000041e-04
7.655400000000001093e-02 8.783499999999999641e-01 -5.579850000000000643e-01 -4.629410000000000025e+00 -3.293390000000000484e-01 -1.920930999999999944e+00 2.805810000000000162e-04 -3.562610000000000234e-04 2.828570000000000194e-04 -7.782079999999999868e-05 -5.442770000000000203e-04 -6.137239999999999536e-04
7.655299999999998217e-02 8.783520000000000216e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293380000000000196e-01 -1.920932999999999780e+00 1.997090000000000085e-04 -1.950809999999999979e-04 6.610439999999999545e-04 7.473910000000000275e-04 -4.499549999999999839e-04 -1.136059999999999934e-03
7.655200000000006444e-02 8.783539999999999681e-01 -5.579830000000000068e-01 -4.629399999999999515e+00 -3.293479999999999741e-01 -1.920931999999999862e+00 -6.301810000000000571e-05 5.039260000000000267e-04 7.709179999999999939e-04 -4.396730000000000169e-04 -1.754670000000000058e-03 1.347609999999999954e-03
7.655100000000003568e-02 8.783529999999999394e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293449999999999989e-01 -1.920924999999999994e+00 -3.762430000000000093e-04 5.159620000000000178e-04 -4.478129999999999932e-06 3.674109999999999963e-05 2.375669999999999906e-05 5.782299999999999983e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293460000000000276e-01 -1.920924999999999994e+00 -5.267570000000000119e-05 6.863590000000000468e-05 1.272630000000000045e-05 2.105789999999999908e-04 2.930709999999999999e-04 4.115740000000000002e-04
7.655000000000000693e-02 8.783529999999999394e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293490000000000029e-01 -1.920919000000000043e+00 -6.396929999999999891e-04 3.385840000000000095e-04 -4.330159999999999890e-05 -2.961209999999999927e-04 9.334849999999999572e-04 1.259579999999999944e-03
7.655299999999998217e-02 8.783499999999999641e-01 -5.579850000000000643e-01 -4.629410000000000025e+00 -3.293439999999999701e-01 -1.920924999999999994e+00 3.042210000000000270e-04 -5.007129999999999611e-04 3.349450000000000127e-04 -3.169679999999999915e-04 -7.119200000000000007e-04 3.791419999999999692e-05
7.655200000000006444e-02 8.783520000000000216e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920927999999999969e+00 3.737050000000000007e-04 -2.371840000000000114e-04 1.149679999999999929e-03 7.023669999999999653e-04 -1.295960000000000081e-03 -7.881589999999999733e-04
7.655299999999998217e-02 8.783509999999999929e-01 -5.579840000000000355e-01 -4.629410000000000025e+00 -3.293460000000000276e-01 -1.920927999999999969e+00 3.205589999999999915e-04 -3.723959999999999900e-04 2.912149999999999960e-04 -9.629470000000000217e-04 -1.033859999999999944e-03 -3.860339999999999974e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579830000000000068e-01 -4.629399999999999515e+00 -3.293399999999999661e-01 -1.920926999999999829e+00 7.333299999999999736e-05 1.101120000000000056e-04 4.979309999999999596e-04 1.476160000000000016e-03 -6.372050000000000088e-05 -2.310930000000000048e-04
7.655299999999998217e-02 8.783509999999999929e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293439999999999701e-01 -1.920925999999999911e+00 2.068960000000000059e-04 -3.409789999999999891e-04 -5.067640000000000425e-04 -6.604859999999999507e-04 4.756319999999999889e-05 2.991930000000000067e-04
7.655200000000006444e-02 8.783509999999999929e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293340000000000156e-01 -1.920922999999999936e+00 -9.370929999999999538e-04 -1.894760000000000107e-03 -4.515889999999999835e-03 -3.313570000000000057e-03 7.034119999999999609e-03 -2.161189999999999899e-03
7.655200000000006444e-02 8.783499999999999641e-01 -5.579890000000000683e-01 -4.629410000000000025e+00 -3.293409999999999949e-01 -1.920915999999999846e+00 2.708300000000000074e-04 -1.351820000000000105e-03 -1.075510000000000008e-03 -1.556180000000000107e-03 1.261589999999999934e-03 -1.356720000000000061e-03
7.655200000000006444e-02 8.783509999999999929e-01 -5.579870000000000108e-01 -4.629410000000000025e+00 -3.293399999999999661e-01 -1.920920999999999879e+00 7.333919999999999740e-05 -8.112749999999999736e-04 -9.982929999999999235e-04 -6.941579999999999495e-04 1.777359999999999964e-03 -1.267380000000000026e-03
7.655200000000006444e-02 8.783520000000000216e-01 -5.579830000000000068e-01 -4.629410000000000025e+00 -3.293369999999999909e-01 -1.920930999999999944e+00 2.450819999999999822e-04 1.142830000000000034e-04 1.114449999999999903e-03 5.829029999999999992e-05 -2.018879999999999807e-03 -4.954430000000000335e-04
7.655200000000006444e-02 8.783509999999999929e-01 -5.579880000000000395e-01 -4.629410000000000025e+00 -3.293439999999999701e-01 -1.920919999999999739e+00 2.033399999999999878e-04 -4.343090000000000188e-04 -4.349269999999999916e-04 -2.934589999999999833e-04 3.606880000000000134e-04 2.331130000000000159e-05
7.655100000000003568e-02 8.783539999999999681e-01 -5.579850000000000643e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920922999999999936e+00 -1.348320000000000128e-04 2.218160000000000054e-04 -2.975120000000000070e-05 7.541139999999999562e-04 7.517319999999999645e-04 -1.445879999999999919e-04
7.655100000000003568e-02 8.783549999999999969e-01 -5.579860000000000930e-01 -4.629399999999999515e+00 -3.293470000000000564e-01 -1.920920999999999879e+00 -1.467039999999999967e-04 5.674470000000000035e-04 -3.161689999999999878e-05 -9.447559999999999378e-05 -4.012859999999999930e-04 8.986719999999999908e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579860000000000930e-01 -4.629410000000000025e+00 -3.293439999999999701e-01 -1.920924999999999994e+00 1.476100000000000047e-04 -3.580340000000000215e-04 -3.434870000000000132e-04 -4.976079999999999696e-04 3.773010000000000252e-04 -4.855710000000000169e-04
7.655200000000006444e-02 8.783520000000000216e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293420000000000236e-01 -1.920923999999999854e+00 -3.755629999999999819e-04 5.908870000000000094e-04 1.878399999999999905e-04 1.084770000000000092e-03 2.485279999999999759e-04 6.214979999999999507e-04
7.655100000000003568e-02 8.783509999999999929e-01 -5.579899999999999860e-01 -4.629410000000000025e+00 -3.293490000000000029e-01 -1.920916999999999764e+00 1.561920000000000116e-04 -1.566019999999999890e-04 -5.702300000000000207e-04 -9.682630000000000230e-04 -4.370339999999999902e-04 8.853650000000000452e-04
7.655200000000006444e-02 8.783529999999999394e-01 -5.579840000000000355e-01 -4.629399999999999515e+00 -3.293380000000000196e-01 -1.920924999999999994e+00 -3.833180000000000051e-04 6.983830000000000116e-04 4.776480000000000049e-04 9.720139999999999943e-04 9.848239999999999750e-05 -2.828880000000000196e-04
7.655200000000006444e-02 8.783529999999999394e-01 -5.579819999999999780e-01 -4.629399999999999515e+00 -3.293399999999999661e-01 -1.920927999999999969e+00 -1.237160000000000061e-04 5.494080000000000361e-04 9.699490000000000065e-04 1.215170000000000009e-03 -4.459029999999999895e-04 3.316460000000000024e-04
7.655000000000000693e-02 8.783529999999999394e-01 -5.579899999999999860e-01 -4.629410000000000025e+00 -3.293430000000000524e-01 -1.920911999999999953e+00 -7.231699999999999760e-04 4.264739999999999829e-04 -1.566689999999999923e-03 -7.620500000000000646e-05 2.379699999999999784e-03 -1.596839999999999978e-04
